symbol,date,close,K,D,DIF,MACD,OSC,RSI,OBV,MA3,MA6,MA12
5536,2026-09-01,837.0,43.1,53.8,163.902,157.231,6.671,57.0,417265608.0,875.33,950.41,827.65
5538,2026-09-01,35.5,71.3,66.0,1.111,0.207,0.905,58.8,89705764.0,35.57,33.58,31.38
5543,2026-09-01,27.45,42.1,48.9,-1.001,-2.053,1.052,47.1,30927217.0,28.35,28.92,28.53
5546,2026-09-01,14.75,13.3,11.7,-3.632,-3.192,-0.441,24.7,29907056.0,14.48,14.96,17.63
5548,2026-09-01,20.3,35.8,42.4,-0.059,0.196,-0.255,48.3,5096782.0,20.47,20.57,20.65
5601,2026-09-01,30.2,21.4,25.9,-1.331,-0.475,-0.856,34.5,19810878.0,29.9,31.63,33.99
5603,2026-09-01,13.55,5.2,6.2,-1.858,-1.303,-0.555,29.5,802761803.0,13.76,14.36,15.96
5604,2026-09-01,30.85,10.4,12.6,-2.241,-1.955,-0.286,30.3,113175080.0,30.65,31.08,33.34
5607,2026-09-01,52.1,52.7,51.7,2.131,1.51,0.621,58.2,-46001401693.0,50.55,49.01,47.93
5608,2026-09-01,16.6,34.7,26.4,-1.096,-1.194,0.098,48.2,31175394379.0,15.53,15.07,16.27
5609,2026-09-01,78.4,71.5,68.9,2.433,2.242,0.191,62.0,1583464785.0,78.3,76.67,75.22
5701,2026-09-01,4.23,33.6,30.2,-0.409,-0.528,0.118,44.4,586275726.0,4.34,4.25,4.08
5703,2026-09-01,13.8,19.9,18.7,-1.666,-1.781,0.115,36.7,35430410.0,13.73,13.79,14.21
5704,2026-09-01,22.65,21.1,15.6,-4.245,-4.524,0.279,36.1,80282581.0,22.67,22.04,23.2
5706,2026-09-01,43.85,31.0,35.3,-1.435,-0.942,-0.493,41.3,2298708361.0,44.43,45.49,45.95
5864,2026-09-01,34.1,68.9,76.6,6.118,4.201,1.917,64.6,674816236.0,33.45,34.32,26.14
5871,2026-09-01,113.5,79.3,67.5,-3.781,-7.027,3.246,51.0,4313540996.0,114.0,109.89,103.8
5876,2026-09-01,49.9,77.4,59.1,1.351,0.377,0.974,69.1,-4073443720.0,46.08,42.32,40.03
5878,2026-09-01,38.05,11.1,20.4,-0.921,-0.541,-0.379,34.0,-2262664.0,38.3,39.21,40.16
5880,2026-09-01,27.45,82.9,68.7,0.984,0.544,0.44,72.1,66143156660.0,26.36,24.31,23.41
5902,2026-09-01,34.4,19.7,20.2,-0.239,0.95,-1.189,43.1,63789736.0,34.45,34.44,37.44
5903,2026-09-01,184.5,38.9,32.6,1.718,2.091,-0.373,54.8,90952948.0,184.16,182.93,184.04
5904,2026-09-01,73.0,75.0,76.2,6.843,3.609,3.234,75.4,4871270307.0,73.33,65.81,54.79
5905,2026-09-01,7.31,8.7,10.1,-1.491,-1.328,-0.163,33.1,440715884.0,7.77,7.89,8.45
5906,2026-09-01,38.5,31.2,32.4,-2.457,-1.05,-1.407,40.5,32116960.0,37.86,40.17,44.49
5907,2026-09-01,4.76,13.8,15.6,-1.555,-1.684,0.128,27.4,137712893.0,4.89,4.98,5.4
6005,2026-09-01,32.1,61.5,66.6,3.982,3.315,0.667,66.9,54558106932.0,30.98,30.73,27.21
6015,2026-09-01,16.85,53.9,62.8,1.725,1.205,0.52,63.0,2576223396.0,16.23,16.64,14.28
6016,2026-09-01,21.9,58.5,68.2,3.161,2.228,0.932,66.4,1341085323.0,21.23,22.02,17.6
6020,2026-09-01,20.45,40.4,50.8,0.89,0.738,0.152,56.2,74591786.0,20.87,21.43,20.16
6021,2026-09-01,44.2,81.5,78.8,5.715,4.158,1.556,72.3,103159307.0,38.98,37.86,32.4
6023,2026-09-01,84.4,71.5,80.0,7.206,7.194,0.013,68.9,95447203.0,86.37,84.51,81.71
6024,2026-09-01,61.1,90.6,88.8,4.751,3.3,1.451,77.8,333806568.0,60.97,56.54,51.4
6026,2026-09-01,15.0,60.7,68.4,1.249,0.979,0.27,66.9,-1598295726.0,14.7,14.87,13.67
6101,2026-09-01,38.0,34.0,45.0,0.147,0.281,-0.133,49.1,133988821.0,37.08,39.51,38.71
6103,2026-09-01,29.35,25.1,24.9,-2.388,-1.699,-0.689,41.9,-1974167.0,34.08,35.18,36.18
6104,2026-09-01,89.2,37.0,35.3,-7.025,-4.995,-2.03,42.7,4063274911.0,92.67,96.37,94.62
6108,2026-09-01,22.15,62.9,61.0,1.247,0.34,0.907,62.6,1291644344.0,20.88,20.07,17.44
6109,2026-09-01,10.45,20.2,32.9,-0.393,-0.425,0.031,43.0,215045101.0,10.98,11.51,11.7
6111,2026-09-01,33.3,14.5,20.5,-5.552,-4.518,-1.034,30.3,636216192.0,36.5,40.66,43.17
6112,2026-09-01,50.6,54.7,34.1,-1.206,-1.255,0.049,54.3,2575046080.0,44.95,43.88,44.51
6113,2026-09-01,22.05,37.1,41.8,0.256,0.305,-0.049,49.3,856324904.0,22.0,23.93,22.1
6114,2026-09-01,22.8,15.0,22.2,-1.515,-0.362,-1.152,37.8,306946641.0,24.85,27.34,28.89
6115,2026-09-01,43.85,32.5,41.0,0.519,0.912,-0.392,49.1,9563958870.0,44.43,44.74,44.52
6116,2026-09-01,13.85,48.8,51.9,1.284,0.437,0.847,57.3,630177161539.0,13.6,14.27,11.13
6117,2026-09-01,61.1,15.7,24.9,-1.683,1.969,-3.652,42.6,640061354.0,61.84,70.63,72.91
6118,2026-09-01,15.1,9.4,15.2,-1.994,-1.883,-0.111,39.4,1955704597.0,15.32,16.38,17.51
6120,2026-09-01,11.8,38.8,51.6,0.074,-0.016,0.09,46.8,44722134.0,12.38,13.11,12.51
6121,2026-09-01,373.0,53.0,54.7,15.067,13.037,2.03,54.2,839435452.0,376.5,377.22,354.11
6122,2026-09-01,50.7,39.7,39.0,2.267,2.411,-0.144,61.1,1507042444.0,48.53,46.57,46.21
6123,2026-09-01,42.95,41.3,29.6,-2.03,-1.82,-0.21,43.2,477675939.0,42.95,42.13,43.18
6124,2026-09-01,26.5,19.8,26.2,-0.913,-0.886,-0.028,45.7,192038220.0,26.15,28.06,27.85
6125,2026-09-01,47.55,20.1,23.2,-4.955,-2.064,-2.89,41.7,4541963366.0,47.53,53.79,59.2
6126,2026-09-01,28.5,24.3,41.0,1.14,1.354,-0.213,48.8,1912148085.0,29.24,31.35,31.7
6127,2026-09-01,46.75,43.3,59.7,8.324,6.575,1.749,54.3,4187853279.0,47.03,57.57,46.23
6128,2026-09-01,18.95,11.8,14.6,-2.674,-1.986,-0.688,31.6,7988799024.0,19.72,19.98,21.84
6129,2026-09-01,13.55,21.2,38.0,-2.117,-2.466,0.349,38.3,1918265848.0,14.68,17.06,16.82
6130,2026-09-01,24.0,16.5,21.8,-1.977,-0.34,-1.637,41.1,30499496.0,25.0,24.18,31.47
6133,2026-09-01,23.25,47.1,48.8,1.609,1.293,0.316,60.2,22438943105.0,21.56,21.6,20.83
6134,2026-09-01,28.15,42.3,52.8,1.721,1.646,0.076,51.8,508177711.0,27.19,30.56,28.65
6136,2026-09-01,24.75,42.6,47.2,1.305,1.299,0.006,71.3,3576950547.0,24.58,24.43,23.63
6138,2026-09-01,265.0,44.7,55.9,33.864,27.967,5.897,56.1,1890547822.0,274.0,288.44,256.25
6139,2026-09-01,703.0,61.8,71.0,144.902,125.438,19.464,65.4,-1722727207.0,707.11,737.89,625.22
6140,2026-09-01,20.05,22.0,16.0,-2.092,-0.535,-1.557,44.1,1620917187.0,17.78,18.62,21.89
6141,2026-09-01,48.8,76.9,69.6,7.82,3.544,4.276,65.3,4965614228.0,45.93,42.48,27.68
6142,2026-09-01,8.78,28.0,29.9,-0.392,-0.344,-0.048,43.8,30284522515.0,9.01,8.93,9.26
6143,2026-09-01,81.3,11.6,16.4,-2.319,2.273,-4.592,41.2,797579267.0,85.83,89.73,99.39
6144,2026-09-01,13.1,5.8,6.7,-4.562,-3.691,-0.871,39.7,1479118.0,13.23,14.06,16.58
6146,2026-09-01,178.0,58.6,63.7,3.038,0.412,2.627,50.3,455481007.0,184.0,192.31,176.81
6147,2026-09-01,200.0,55.9,58.5,34.966,21.888,13.078,62.4,9255271464.0,168.5,196.62,126.91
6148,2026-09-01,37.5,33.6,19.7,-0.463,1.101,-1.563,52.9,1306737060.0,30.67,30.47,33.51
6150,2026-09-01,60.1,27.2,25.0,-4.557,-4.497,-0.06,45.3,1827508376.0,58.83,60.09,61.73
6151,2026-09-01,34.25,41.1,47.2,1.923,1.548,0.375,53.0,468258192.0,34.7,36.97,32.74
6152,2026-09-01,15.2,41.4,43.8,0.806,0.523,0.283,56.6,782226293.0,13.62,13.88,13.2
6153,2026-09-01,17.15,35.2,42.9,-0.407,-0.894,0.487,49.6,7005412763.0,16.32,17.71,16.74
6154,2026-09-01,14.05,72.4,54.1,-0.129,-0.222,0.093,54.3,103528266.0,13.87,13.49,13.29
6155,2026-09-01,55.7,42.5,55.9,9.757,7.848,1.909,57.1,4732513946.0,54.67,60.48,51.85
6156,2026-09-01,20.05,24.3,27.3,-0.576,-0.292,-0.284,46.3,762674342.0,20.67,21.47,21.12
6158,2026-09-01,16.8,11.2,14.1,-2.646,-2.253,-0.393,34.0,383738029.0,17.0,17.58,19.31
6160,2026-09-01,14.3,19.0,18.4,-2.227,-1.772,-0.455,37.2,580201809.0,14.52,15.48,16.5
6161,2026-09-01,47.7,42.2,40.6,1.204,0.771,0.433,52.4,658272387.0,48.08,48.34,45.89
6163,2026-09-01,39.75,29.7,45.1,6.331,6.905,-0.575,54.4,2199820836.0,39.7,45.86,46.42
6164,2026-09-01,11.1,32.7,45.1,-0.236,-0.317,0.081,45.6,1360453141.0,11.57,12.04,11.77
6165,2026-09-01,47.4,54.1,49.0,1.605,2.308,-0.703,50.7,726084018.0,48.92,49.32,48.0
6166,2026-09-01,110.5,53.5,54.9,12.935,7.459,5.476,62.2,79833310474.0,113.0,113.74,87.39
6167,2026-09-01,9.98,10.9,17.9,-0.846,-0.616,-0.23,37.9,655964189.0,10.29,11.15,11.67
6168,2026-09-01,29.95,55.5,54.2,1.827,0.848,0.978,61.1,-6379077482.0,26.6,27.31,23.95
6169,2026-09-01,12.15,5.9,9.1,-2.352,-1.645,-0.707,31.1,62665619.0,12.7,13.96,16.27
6170,2026-09-01,48.0,70.3,66.4,1.768,1.99,-0.222,57.0,1143169196.0,47.52,47.74,46.93
6171,2026-09-01,25.85,33.4,20.8,-1.628,-0.936,-0.692,44.0,144139034.0,25.33,24.78,26.31
6173,2026-09-01,294.5,70.3,71.9,52.182,29.074,23.108,69.2,4637644649.0,228.67,219.17,142.33
6174,2026-09-01,42.45,55.0,59.6,5.666,3.22,2.446,64.7,515345652.0,42.4,42.3,32.1
6175,2026-09-01,69.0,50.5,60.9,11.51,8.904,2.606,57.2,2784509438.0,71.17,81.05,64.53
6176,2026-09-01,93.6,7.9,11.9,-20.256,-11.336,-8.921,30.2,17831861345.0,97.33,110.85,130.16
6177,2026-09-01,46.85,45.8,41.4,2.772,3.069,-0.297,59.3,54122568749.0,46.11,43.85,44.77
6179,2026-09-01,34.85,50.2,35.0,0.162,-0.416,0.578,63.3,336448383.0,29.72,26.85,27.17
6180,2026-09-01,40.7,24.2,20.8,-5.907,-4.436,-1.47,36.3,831598006.0,41.28,41.73,46.14
6182,2026-09-01,105.5,55.0,62.6,17.664,8.576,9.088,70.3,16148366886.0,100.0,93.77,63.27
6183,2026-09-01,92.2,52.6,46.7,4.902,6.043,-1.141,66.1,241522376.0,91.1,89.2,90.32
6184,2026-09-01,39.8,9.6,13.7,-0.658,0.182,-0.839,27.2,570577410.0,41.12,42.29,43.67
6185,2026-09-01,12.25,12.1,18.0,-0.527,-0.248,-0.279,38.2,329941561.0,13.03,13.39,14.01
6186,2026-09-01,29.6,6.5,11.2,-2.976,-0.723,-2.254,36.4,385035455.0,32.81,34.31,39.34
6187,2026-09-01,1215.0,73.9,72.0,238.285,164.82,73.465,70.8,2160399538.0,1159.11,1127.26,796.05
6188,2026-09-01,61.6,9.0,17.1,-3.51,1.764,-5.274,37.9,1808553442.0,64.79,72.86,85.89
6189,2026-09-01,47.05,45.0,41.4,-0.53,-0.177,-0.353,48.4,4414007769.0,47.6,47.71,45.5
6190,2026-09-01,66.0,56.1,64.5,10.099,8.174,1.924,58.9,3551414048.0,66.13,73.02,59.47
6191,2026-09-01,82.0,17.8,25.8,6.133,10.823,-4.69,48.4,5684803888.0,82.43,90.29,99.29
6192,2026-09-01,110.0,46.3,58.6,7.353,7.749,-0.396,53.0,8403191499.0,112.67,117.5,112.52
6194,2026-09-01,30.3,19.6,21.3,-0.225,0.37,-0.595,46.8,293112924.0,29.88,30.72,31.81
6195,2026-09-01,27.7,67.8,49.8,-1.685,-2.284,0.599,47.6,144557486.0,27.63,25.99,25.35
6196,2026-09-01,520.0,75.2,77.3,91.962,66.964,24.997,75.1,3662767357.0,491.0,484.23,375.34
6197,2026-09-01,297.0,65.9,67.2,48.137,33.763,14.374,68.9,33910311275.0,296.17,287.75,217.75
6198,2026-09-01,19.4,5.6,5.3,-4.817,-3.999,-0.817,32.8,25245069.0,19.17,20.12,22.94
6199,2026-09-01,102.5,33.2,34.2,8.652,11.749,-3.097,56.6,-9718302.0,98.4,96.12,97.6
6201,2026-09-01,44.95,21.3,21.3,-1.39,-0.034,-1.356,38.3,83843658.0,45.12,45.54,48.39
6202,2026-09-01,54.7,49.5,53.1,0.876,-1.163,2.039,51.9,-912465181.0,55.14,56.92,50.88
6203,2026-09-01,59.3,18.5,23.4,-1.06,-0.441,-0.619,46.4,246230019.0,59.93,61.49,63.39
6204,2026-09-01,89.5,44.9,49.1,2.34,0.215,2.124,53.0,208869678.0,79.49,87.64,80.18
6205,2026-09-01,60.8,41.3,46.9,1.784,-0.04,1.824,50.4,-411971296.0,62.13,70.44,59.22
6206,2026-09-01,136.0,67.0,58.5,12.765,9.736,3.029,68.1,65139666552.0,133.0,126.07,108.87
6207,2026-09-01,104.0,49.8,54.2,15.847,10.461,5.386,60.9,1857703105.0,101.4,104.22,77.65
6208,2026-09-01,72.0,59.3,61.0,7.698,3.946,3.752,56.8,1289869446.0,78.4,83.99,64.01
6209,2026-09-01,76.5,55.0,60.2,12.38,9.922,2.458,63.6,17705396758.0,73.02,73.69,65.6
6210,2026-09-01,16.8,26.4,40.9,-1.68,-1.867,0.188,32.5,342733823.0,17.72,19.08,19.54
6212,2026-09-01,33.15,25.0,16.2,-6.004,-5.454,-0.551,40.4,16635707.0,31.1,29.72,33.53
6213,2026-09-01,515.0,80.2,78.5,88.841,46.77,42.071,75.7,-18218234439.0,442.0,371.24,246.61
6214,2026-09-01,187.5,84.9,70.0,15.867,8.798,7.069,78.0,1363692612.0,175.0,149.89,131.11
6215,2026-09-01,96.2,28.9,31.3,8.811,13.677,-4.867,51.1,3538265346.0,93.57,103.24,105.52
6216,2026-09-01,19.6,5.6,9.2,-2.479,-1.642,-0.837,31.1,12360124178.0,20.33,21.19,23.34
6217,2026-09-01,156.5,45.0,57.8,39.542,31.716,7.826,56.4,2009061572.0,146.67,210.58,144.67
6218,2026-09-01,49.25,78.3,69.1,4.535,2.176,2.359,68.8,653131686.0,40.33,39.66,31.24
6219,2026-09-01,12.0,8.0,8.8,-4.472,-3.702,-0.77,33.3,289037595.0,12.18,12.42,15.19
6220,2026-09-01,25.45,24.7,40.3,1.485,1.452,0.032,50.3,1559603213.0,25.27,28.42,27.72
6221,2026-09-01,28.15,31.9,15.2,-4.15,-3.196,-0.955,45.9,1211803752.0,23.22,22.91,26.23
6222,2026-09-01,18.6,30.9,37.5,-1.318,-1.178,-0.14,40.4,12323336.0,19.72,20.41,20.0
6223,2026-09-01,5440.0,66.8,75.6,1289.719,997.039,292.68,80.2,1994261960.0,5283.33,5461.2,4032.4
6224,2026-09-01,85.0,64.2,57.0,5.843,1.517,4.326,60.1,706576228.0,71.77,76.8,59.2
6225,2026-09-01,67.5,62.4,57.5,7.987,3.139,4.849,89.4,46407978.0,50.0,35.8,27.0
6226,2026-09-01,33.0,78.9,71.9,4.339,1.597,2.741,85.1,1723673304.0,28.07,21.97,15.29
6227,2026-09-01,132.5,67.8,55.6,14.612,11.839,2.772,72.1,846404598.0,117.56,114.47,98.14
6228,2026-08-01,17.3,4.3,5.9,-3.901,-2.217,-1.684,38.3,34022625.0,17.98,20.44,23.31
6229,2026-09-01,23.2,39.2,41.6,-1.035,-1.218,0.183,46.3,488454189.0,23.27,24.48,23.16
6230,2026-09-01,116.5,19.8,27.0,-15.071,-13.229,-1.842,42.8,1025730742.0,111.33,125.42,128.08
6231,2026-09-01,205.5,27.0,32.5,-4.65,2.236,-6.886,45.2,1161298330.0,210.0,247.42,229.78
6233,2026-09-01,20.05,32.0,44.7,-1.183,-1.133,-0.05,43.5,1726587320.0,20.45,22.98,22.9
6234,2026-09-01,33.5,40.1,49.9,3.569,2.911,0.659,52.4,417779572.0,33.66,41.83,33.83
6235,2026-09-01,37.95,13.1,16.5,-7.908,-6.387,-1.521,37.2,23732598947.0,37.85,40.31,49.14
6236,2026-09-01,19.05,22.3,21.4,-2.466,-1.484,-0.982,41.5,-4255386.0,17.85,18.6,21.88
6237,2026-09-01,33.2,20.4,26.7,-3.433,-3.069,-0.364,41.9,2512064994.0,33.55,39.15,39.31
6239,2026-09-01,271.5,56.8,63.7,43.822,35.146,8.676,58.8,1572969098771.0,261.33,280.96,238.71
6240,2026-09-01,24.6,55.3,39.5,0.093,-0.498,0.591,61.8,6303371.0,22.63,20.42,19.55
6241,2026-09-01,15.8,41.2,41.2,-0.847,-1.125,0.278,45.1,75778565.0,18.6,17.27,16.94
6242,2026-09-01,33.8,14.9,22.2,-1.669,-1.381,-0.288,36.2,19331909.0,34.1,35.21,35.92
6243,2026-09-01,36.9,48.3,51.2,-1.434,-2.465,1.031,47.8,668299824.0,42.5,39.11,35.9
6244,2026-09-01,21.7,32.6,44.0,0.232,-0.085,0.317,47.0,986056093.0,22.55,25.39,24.12
6245,2026-09-01,83.7,64.8,53.6,-0.322,-1.409,1.088,55.0,1654663221.0,77.96,78.63,72.57
6246,2026-09-01,12.7,21.5,27.8,-0.527,-0.263,-0.264,44.7,51683458.0,12.48,14.18,14.15
6248,2026-09-01,16.8,20.4,24.7,-1.533,-1.166,-0.367,36.7,141787149.0,16.67,17.08,18.18
6257,2026-09-01,210.0,68.8,77.0,38.488,29.395,9.093,73.9,27768568563.0,201.67,206.58,164.94
6259,2026-09-01,27.8,53.6,56.0,2.968,1.481,1.486,62.0,29622130.0,29.3,28.46,22.63
6261,2026-09-01,75.5,34.9,50.6,6.896,6.069,0.827,53.1,1307481681.0,74.89,87.22,76.41
6263,2026-09-01,153.0,57.6,53.5,7.86,5.991,1.869,56.4,256935944.0,154.17,154.89,138.34
6264,2026-09-01,6.02,16.6,15.3,-0.843,-0.736,-0.107,37.1,33450215.0,6.05,6.08,6.57
6265,2026-09-01,47.1,62.7,68.6,10.481,7.981,2.5,62.0,1542068669.0,48.97,49.22,40.05
6266,2026-09-01,24.85,20.4,23.8,-0.106,0.443,-0.55,44.1,811278657.0,24.65,25.16,26.17
6269,2026-09-01,64.7,45.5,48.6,-2.643,-4.14,1.497,49.0,1342933484.0,62.93,64.75,62.32
6270,2026-09-01,28.05,41.2,49.7,1.935,1.304,0.631,54.8,624360809.0,28.48,29.34,26.19
6271,2026-09-01,220.0,57.3,63.0,22.489,12.748,9.741,59.4,4637946964.0,197.33,212.29,175.52
6274,2026-09-01,1370.0,69.8,77.4,325.888,230.871,95.016,69.0,7334741271.0,1305.0,1382.5,934.02
6275,2026-09-01,44.8,32.4,39.3,1.506,1.912,-0.406,51.1,1714577416.0,44.22,46.18,46.42
6276,2026-09-01,19.1,5.8,9.1,-6.765,-4.502,-2.263,33.6,223718672.0,19.72,23.52,30.33
6277,2026-09-01,76.5,67.3,65.1,2.536,0.398,2.138,60.1,5812851683.0,78.27,74.23,67.36
6278,2026-09-01,185.5,59.7,57.4,23.607,14.863,8.744,61.4,5013097943.0,175.0,185.04,140.65
6279,2026-09-01,110.5,46.5,38.1,-4.544,-3.687,-0.856,44.6,1125882267.0,113.85,112.33,114.21
6281,2026-09-01,51.3,20.8,16.2,-5.154,-4.167,-0.987,19.0,3138747451.0,51.47,51.1,55.13
6282,2026-09-01,42.5,32.9,46.4,3.952,3.577,0.376,51.9,13575985402.0,43.03,48.63,46.59
6283,2026-09-01,18.3,15.5,23.4,-2.304,-2.028,-0.276,38.8,552344999.0,19.45,21.22,22.45
6284,2026-09-01,75.0,29.1,42.4,3.524,4.487,-0.964,48.8,2476896806.0,74.73,85.67,83.82
6285,2026-09-01,222.0,60.9,63.3,33.78,25.198,8.582,58.4,505219887080.0,229.33,244.89,193.62
6290,2026-09-01,253.5,54.3,64.2,49.664,43.006,6.658,61.0,3132754687.0,238.33,272.12,227.57
6291,2026-09-01,446.0,55.8,65.1,90.158,67.949,22.208,60.9,296495322.0,391.67,475.17,348.61
6292,2026-09-01,64.1,65.2,54.8,3.275,1.046,2.23,61.5,237944534.0,60.0,59.04,50.04
6294,2026-09-01,28.5,9.9,7.4,-10.587,-10.259,-0.328,28.7,53696811.0,28.07,28.81,35.02
6405,2026-09-01,37.6,33.8,49.0,4.957,4.362,0.595,51.1,-11179821101.0,37.3,50.65,40.06
6409,2026-09-01,874.0,39.5,32.7,-144.194,-150.103,5.909,43.0,12329815008.0,955.33,889.58,913.85
6411,2026-09-01,75.8,29.6,39.5,-1.423,-2.347,0.925,47.3,2278685188.0,76.53,84.63,82.84
6412,2026-09-01,73.8,26.6,32.7,-6.73,-4.823,-1.907,41.9,11843039793.0,76.43,83.4,83.63
6414,2026-09-01,371.5,56.5,61.0,30.412,20.647,9.764,64.2,24801758501.0,388.67,365.56,320.69
6415,2026-09-01,414.0,52.9,55.4,10.263,-11.137,21.4,51.7,817322058.0,413.17,477.42,359.69
6416,2026-09-01,119.0,68.8,51.9,-0.567,-3.821,3.255,61.6,506091050.0,102.7,91.87,86.51
6417,2026-09-01,100.5,28.9,47.7,4.295,4.425,-0.13,48.0,137225722.0,105.38,116.49,110.25
6418,2026-09-01,34.7,28.8,24.6,2.802,3.718,-0.916,53.8,226577071.0,32.72,32.02,35.78
6419,2026-09-01,143.0,63.5,62.5,19.587,12.634,6.954,63.2,29689128.0,140.33,142.33,107.02
6423,2026-09-01,79.7,26.1,31.7,-2.709,-2.171,-0.539,46.7,75165541.0,77.43,86.62,85.04
6425,2026-09-01,59.6,30.0,40.8,4.051,5.928,-1.877,48.9,542488638.0,59.37,70.92,71.15
6426,2026-09-01,312.0,76.8,71.7,47.216,29.839,17.377,69.0,615436695.0,241.08,234.08,175.36
6431,2026-09-01,17.55,20.8,28.4,0.067,0.396,-0.329,46.3,124104003.0,18.08,18.41,20.97
6432,2026-09-01,52.2,60.7,67.0,8.886,5.599,3.287,58.1,303132694.0,63.67,62.33,47.63
6435,2026-09-01,235.5,53.5,64.7,42.567,29.212,13.355,61.4,436358839.0,235.5,254.82,189.2
6438,2026-09-01,144.0,38.1,44.1,3.758,7.88,-4.122,48.7,1038044166.0,142.17,155.05,150.52
6441,2026-09-01,24.3,32.2,28.4,-4.956,-5.596,0.64,44.2,574241723.0,21.55,23.49,22.82
6442,2026-09-01,1590.0,44.5,55.2,340.034,347.876,-7.841,59.4,1086433482.0,1458.33,1653.68,1596.78
6443,2026-09-01,23.35,29.6,44.2,1.509,1.479,0.03,46.4,6135562564.0,24.37,30.77,30.41
6446,2026-09-01,1190.0,72.4,73.2,200.392,121.246,79.146,66.7,588747553.0,1215.0,1047.4,792.2
6449,2026-09-01,214.5,34.0,44.9,37.387,33.876,3.511,53.9,743750124.0,219.0,258.84,214.16
6451,2026-09-01,417.5,52.8,59.3,76.249,52.791,23.458,60.0,1414199858.0,404.83,463.79,326.97
6456,2026-09-01,63.3,48.9,49.3,1.561,-0.967,2.528,52.1,1826099437.0,63.27,68.67,57.15
6461,2026-09-01,24.6,14.6,21.7,-3.811,-3.703,-0.109,40.2,397076878.0,25.58,25.8,27.86
6462,2026-09-01,96.5,19.6,27.0,-13.438,-11.033,-2.405,41.1,696860206.0,96.7,109.1,114.53
6464,2026-09-01,75.9,68.0,68.6,1.303,0.713,0.591,56.4,-12556030.0,77.63,75.36,74.02
6465,2026-09-01,41.1,47.8,59.8,6.666,4.667,1.998,55.9,49451076.0,45.85,48.66,40.09
6469,2026-09-01,64.4,6.7,8.1,-23.726,-21.968,-1.759,25.5,290131764.0,69.14,70.19,80.53
6470,2026-09-01,43.0,41.0,47.7,-0.898,-0.887,-0.011,47.1,-768486987.0,42.32,43.95,44.13
6472,2026-09-01,403.5,24.9,21.5,-37.739,-13.199,-24.54,43.4,507027397.0,406.33,394.06,457.08
6477,2026-09-01,34.05,33.3,32.8,-0.556,-0.817,0.261,48.1,1722541417.0,35.42,34.34,34.61
6482,2026-09-01,24.75,4.7,4.6,-3.225,-1.317,-1.908,31.7,-9539581.0,25.18,25.93,30.2
6485,2026-09-01,58.5,21.1,33.6,-0.274,1.027,-1.301,45.2,654724925.0,59.23,75.28,79.25
6486,2026-09-01,79.6,45.8,52.5,3.103,3.068,0.035,63.2,290407143.0,77.2,77.0,75.76
6488,2026-09-01,914.0,53.7,61.8,126.337,67.227,59.11,67.5,2888645787.0,893.67,878.5,659.91
6491,2026-09-01,381.5,71.0,55.7,-1.115,-12.692,11.577,57.8,304033863.0,365.48,336.25,314.08
6492,2026-09-01,33.3,12.1,26.1,-3.154,-2.752,-0.402,39.2,-89297556.0,35.58,40.74,44.68
6494,2026-09-01,49.05,52.2,58.4,-0.066,-2.324,2.258,49.8,395344287.0,50.67,54.54,47.26
6496,2026-09-01,24.7,26.9,30.8,-1.213,-0.911,-0.302,42.0,14787108.0,24.53,24.51,26.35
6499,2026-09-01,70.5,16.7,17.6,3.139,7.334,-4.195,47.9,5832177.0,68.37,74.05,84.97
6504,2026-09-01,37.25,15.0,12.5,-8.072,-8.411,0.34,30.1,670307478.0,37.54,36.95,39.08
6505,2026-09-01,82.8,61.3,60.6,4.103,-0.763,4.866,72.5,-102189225986.0,75.7,64.6,57.38
6506,2026-09-01,17.9,58.9,61.3,0.61,0.283,0.327,61.8,330542354.0,17.45,17.33,16.08
6508,2026-09-01,24.75,33.2,29.7,-0.974,-1.235,0.26,45.8,732114427.0,25.42,24.74,24.38
6509,2026-09-01,46.15,62.7,67.5,2.882,1.488,1.394,60.0,3203524339.0,45.02,44.95,40.01
6510,2026-09-01,3255.0,50.0,58.1,627.136,582.181,44.955,65.7,204783151.0,2865.0,3026.4,2835.24
6512,2026-09-01,20.35,38.7,29.2,-0.473,-0.433,-0.039,47.4,36738036.0,20.23,19.82,20.14
6515,2026-09-01,6600.0,53.0,64.6,1640.16,1406.778,233.382,62.9,364686080.0,6233.33,7605.97,5827.18
6516,2026-09-01,56.9,27.3,23.5,-2.597,-2.104,-0.493,41.8,27355991.0,57.23,56.86,58.43
6517,2026-09-01,61.0,34.9,31.7,-1.073,-1.013,-0.06,48.0,162461619.0,64.73,63.28,62.14
6523,2026-09-01,89.4,6.0,12.0,-6.923,-3.332,-3.591,32.2,90623595.0,89.9,93.31,103.53
6525,2026-09-01,128.0,50.8,61.1,17.868,11.582,6.286,65.6,185376947.0,130.17,124.65,100.15
6526,2026-09-01,630.0,52.9,48.5,16.747,4.753,11.994,56.4,158749446.0,585.67,600.0,530.05
6527,2026-09-01,75.0,52.8,37.3,-0.848,-0.218,-0.63,52.5,37013421.0,72.33,69.74,71.43
6530,2026-09-01,89.5,43.7,50.2,11.152,10.146,1.006,58.5,1505303941.0,81.73,92.36,78.94
6531,2026-09-01,962.0,62.4,67.0,160.707,106.929,53.778,64.7,2383199630.0,852.0,928.36,678.63
